Order ID,Order Date,Ship Date,Catomer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit,,concat for Query,,,,,,,,,,,,,,,,,,,,,,
CA-2014-134915,11/13/2014,11/13/2014,David Kulkarni,United States,Glendale,Arizona,Accessories,Premium USB Hub,7.92,2,0.69,,"('CA-2014-134915', '2014-11-13', '2014-11-13', 'David Kulkarni', 'United States', 'Glendale', 'Arizona', 'Accessories', 'Premium USB Hub', 7.92, 2, 0.69),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134915,11/13/2014,11/13/2014,Priya Kulkarni,United States,Glendale,Arizona,Phones,Professional Charging Dock,671.98,2,50.4,,"('CA-2014-134915', '2014-11-13', '2014-11-13', 'Priya Kulkarni', 'United States', 'Glendale', 'Arizona', 'Phones', 'Professional Charging Dock', 671.98, 2, 50.40),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-158456,12/24/2012,12/29/2012,Vihaan Johnson,United States,Los Angeles,California,Art,Adjustable Art Portfolio,19.94,4,7.23,,"('CA-2012-158456', '2012-12-24', '2012-12-29', 'Vihaan Johnson', 'United States', 'Los Angeles', 'California', 'Art', 'Adjustable Art Portfolio', 19.94, 4, 7.23),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-158456,12/24/2012,12/29/2012,Sophia Joshi,United States,Los Angeles,California,Appliances,Slim Electric Kettle,45.92,4,21.58,,"('CA-2012-158456', '2012-12-24', '2012-12-29', 'Sophia Joshi', 'United States', 'Los Angeles', 'California', 'Appliances', 'Slim Electric Kettle', 45.92, 4, 21.58),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-143665,4/27/2014,5/2/2014,Aarav Reddy,United States,Seattle,Washington,Bookcases,Classic 5-Shelf Bookcase,20.34,3,9.36,,"('CA-2014-143665', '2014-04-27', '2014-05-02', 'Aarav Reddy', 'United States', 'Seattle', 'Washington', 'Bookcases', 'Classic 5-Shelf Bookcase', 20.34, 3, 9.36),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-143665,4/27/2014,5/2/2014,Sai Khan,United States,Seattle,Washington,Bookcases,Multi-Purpose 5-Shelf Bookcase,39.28,8,19.25,,"('CA-2014-143665', '2014-04-27', '2014-05-02', 'Sai Khan', 'United States', 'Seattle', 'Washington', 'Bookcases', 'Multi-Purpose 5-Shelf Bookcase', 39.28, 8, 19.25),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-137428,12/17/2014,12/22/2014,Sneha Miller,United States,Oceanside,California,Supplies,Modern Tape Roll,81.57,2,9.18,,"('CA-2014-137428', '2014-12-17', '2014-12-22', 'Sneha Miller', 'United States', 'Oceanside', 'California', 'Supplies', 'Modern Tape Roll', 81.57, 2, 9.18),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-137428,12/17/2014,12/22/2014,Arjun Johnson,United States,Oceanside,California,Binders,Premium Clip Binder,97.18,2,6.07,,"('CA-2014-137428', '2014-12-17', '2014-12-22', 'Arjun Johnson', 'United States', 'Oceanside', 'California', 'Binders', 'Premium Clip Binder', 97.18, 2, 6.07),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-137428,12/17/2014,12/22/2014,Sneha Shah,United States,Oceanside,California,Machines,Steel Paper Cutter,24.32,5,8.21,,"('CA-2014-137428', '2014-12-17', '2014-12-22', 'Sneha Shah', 'United States', 'Oceanside', 'California', 'Machines', 'Steel Paper Cutter', 24.32, 5, 8.21),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-137428,12/17/2014,12/22/2014,Daniel Deshmukh,United States,Oceanside,California,Accessories,Adjustable USB Hub,18.96,2,7.58,,"('CA-2014-137428', '2014-12-17', '2014-12-22', 'Daniel Deshmukh', 'United States', 'Oceanside', 'California', 'Accessories', 'Adjustable USB Hub', 18.96, 2, 7.58),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-131310,7/12/2011,7/18/2011,Pooja Shah,United States,Seattle,Washington,Appliances,Compact Air Purifier,123.14,4,13.85,,"('CA-2011-131310', '2011-07-12', '2011-07-18', 'Pooja Shah', 'United States', 'Seattle', 'Washington', 'Appliances', 'Compact Air Purifier', 123.14, 4, 13.85),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-131310,7/12/2011,7/18/2011,Daniel Deshmukh,United States,Seattle,Washington,Tables,Ergonomic Folding Table,11.26,4,3.8,,"('CA-2011-131310', '2011-07-12', '2011-07-18', 'Daniel Deshmukh', 'United States', 'Seattle', 'Washington', 'Tables', 'Ergonomic Folding Table', 11.26, 4, 3.80),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-112872,12/6/2011,12/11/2011,Aisha Kulkarni,United States,Springfield,Oregon,Tables,Ergonomic Study Table,53.42,3,4.67,,"('CA-2011-112872', '2011-12-06', '2011-12-11', 'Aisha Kulkarni', 'United States', 'Springfield', 'Oregon', 'Tables', 'Ergonomic Study Table', 53.42, 3, 4.67),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-112872,12/6/2011,12/11/2011,Neha Das,United States,Springfield,Oregon,Tables,Modern Office Table,275.49,1,-170.8,,"('CA-2011-112872', '2011-12-06', '2011-12-11', 'Neha Das', 'United States', 'Springfield', 'Oregon', 'Tables', 'Modern Office Table', 275.49, 1, -170.80),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-139010,2/21/2013,2/26/2013,Priya Reddy,United States,Los Angeles,California,Furnishings,Luxury Curtain Set,12.99,1,0.78,,"('CA-2013-139010', '2013-02-21', '2013-02-26', 'Priya Reddy', 'United States', 'Los Angeles', 'California', 'Furnishings', 'Luxury Curtain Set', 12.99, 1, 0.78),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-139010,2/21/2013,2/26/2013,Aarav Das,United States,Los Angeles,California,Art,Executive Canvas Print,18.56,4,6.5,,"('CA-2013-139010', '2013-02-21', '2013-02-26', 'Aarav Das', 'United States', 'Los Angeles', 'California', 'Art', 'Executive Canvas Print', 18.56, 4, 6.50),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-139010,2/21/2013,2/26/2013,Rahul Shah,United States,Los Angeles,California,Art,Executive Poster,449.15,5,8.98,,"('CA-2013-139010', '2013-02-21', '2013-02-26', 'Rahul Shah', 'United States', 'Los Angeles', 'California', 'Art', 'Executive Poster', 449.15, 5, 8.98),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-139010,2/21/2013,2/26/2013,Sai Khan,United States,Los Angeles,California,Art,Slim Art Portfolio,31.25,7,10.94,,"('CA-2013-139010', '2013-02-21', '2013-02-26', 'Sai Khan', 'United States', 'Los Angeles', 'California', 'Art', 'Slim Art Portfolio', 31.25, 7, 10.94),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-112893,9/10/2013,9/14/2013,Meera Das,United States,Stockton,California,Copiers,Classic Compact Copier,55.36,4,18.68,,"('CA-2013-112893', '2013-09-10', '2013-09-14', 'Meera Das', 'United States', 'Stockton', 'California', 'Copiers', 'Classic Compact Copier', 55.36, 4, 18.68),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-150532,7/14/2011,7/21/2011,Michael Roy,United States,Phoenix,Arizona,Envelopes,Wireless Document Envelope,55.92,5,6.29,,"('CA-2011-150532', '2011-07-14', '2011-07-21', 'Michael Roy', 'United States', 'Phoenix', 'Arizona', 'Envelopes', 'Wireless Document Envelope', 55.92, 5, 6.29),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-130729,10/24/2011,10/29/2011,Priya Gupta,United States,Rancho Cucamonga,California,Tables,Ergonomic Meeting Table,34.27,3,11.14,,"('CA-2011-130729', '2011-10-24', '2011-10-29', 'Priya Gupta', 'United States', 'Rancho Cucamonga', 'California', 'Tables', 'Ergonomic Meeting Table', 34.27, 3, 11.14),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134845,4/18/2014,4/24/2014,Arjun Kulkarni,United States,Louisville,Colorado,Bookcases,Wooden Wood Bookcase,12.03,5,-9.22,,"('CA-2014-134845', '2014-04-18', '2014-04-24', 'Arjun Kulkarni', 'United States', 'Louisville', 'Colorado', 'Bookcases', 'Wooden Wood Bookcase', 12.03, 5, -9.22),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134845,4/18/2014,4/24/2014,Vihaan Smith,United States,Louisville,Colorado,Chairs,Classic Executive Chair,2549.99,5,-3399.98,,"('CA-2014-134845', '2014-04-18', '2014-04-24', 'Vihaan Smith', 'United States', 'Louisville', 'Colorado', 'Chairs', 'Classic Executive Chair', 2549.99, 5, -3399.98),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134845,4/18/2014,4/24/2014,Amit Roy,United States,Louisville,Colorado,Binders,Compact Ring Binder,21.59,2,-15.84,,"('CA-2014-134845', '2014-04-18', '2014-04-24', 'Amit Roy', 'United States', 'Louisville', 'Colorado', 'Binders', 'Compact Ring Binder', 21.59, 2, -15.84),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134845,4/18/2014,4/24/2014,Olivia Davis,United States,Louisville,Colorado,Appliances,Multi-Purpose Electric Kettle,8.96,6,-6.57,,"('CA-2014-134845', '2014-04-18', '2014-04-24', 'Olivia Davis', 'United States', 'Louisville', 'Colorado', 'Appliances', 'Multi-Purpose Electric Kettle', 8.96, 6, -6.57),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-134845,4/18/2014,4/24/2014,Emma Deshmukh,United States,Louisville,Colorado,Appliances,Compact Toaster,20.74,4,7.26,,"('CA-2014-134845', '2014-04-18', '2014-04-24', 'Emma Deshmukh', 'United States', 'Louisville', 'Colorado', 'Appliances', 'Compact Toaster', 20.74, 4, 7.26),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-123568,11/8/2012,11/14/2012,Emma Sharma,United States,West Jordan,Utah,Envelopes,Budget Window Envelope,5.04,3,0.2,,"('CA-2012-123568', '2012-11-08', '2012-11-14', 'Emma Sharma', 'United States', 'West Jordan', 'Utah', 'Envelopes', 'Budget Window Envelope', 5.04, 3, 0.20),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-123568,11/8/2012,11/14/2012,Sneha Joshi,United States,West Jordan,Utah,Fasteners,Ergonomic Paper Clips,92.94,3,41.82,,"('CA-2012-123568', '2012-11-08', '2012-11-14', 'Sneha Joshi', 'United States', 'West Jordan', 'Utah', 'Fasteners', 'Ergonomic Paper Clips', 92.94, 3, 41.82),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-123568,11/8/2012,11/14/2012,Sai Das,United States,West Jordan,Utah,Accessories,Steel Desk Organizer,66.69,3,22.01,,"('CA-2012-123568', '2012-11-08', '2012-11-14', 'Sai Das', 'United States', 'West Jordan', 'Utah', 'Accessories', 'Steel Desk Organizer', 66.69, 3, 22.01),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-123568,11/8/2012,11/14/2012,David Gupta,United States,West Jordan,Utah,Bookcases,Steel Corner Bookcase,91.68,5,28.65,,"('CA-2012-123568', '2012-11-08', '2012-11-14', 'David Gupta', 'United States', 'West Jordan', 'Utah', 'Bookcases', 'Steel Corner Bookcase', 91.68, 5, 28.65),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-106719,8/24/2011,8/24/2011,Riya Miller,United States,Billings,Montana,Chairs,Wooden Stool,8.29,2,2.69,,"('CA-2011-106719', '2011-08-24', '2011-08-24', 'Riya Miller', 'United States', 'Billings', 'Montana', 'Chairs', 'Wooden Stool', 8.29, 2, 2.69),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-164189,3/25/2013,3/29/2013,Sai Khan,United States,Gresham,Oregon,Accessories,Executive Cable Organizer,403.17,4,25.2,,"('CA-2013-164189', '2013-03-25', '2013-03-29', 'Sai Khan', 'United States', 'Gresham', 'Oregon', 'Accessories', 'Executive Cable Organizer', 403.17, 4, 25.20),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-114293,11/22/2013,11/27/2013,Rahul Singh,United States,Gresham,Oregon,Accessories,Ergonomic Pen Holder,195.14,4,-12.2,,"('CA-2013-114293', '2013-11-22', '2013-11-27', 'Rahul Singh', 'United States', 'Gresham', 'Oregon', 'Accessories', 'Ergonomic Pen Holder', 195.14, 4, -12.20),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101749,10/4/2014,10/9/2014,Olivia Shah,United States,Pasadena,California,Binders,Professional Presentation Binder,171.29,3,-6.42,,"('CA-2014-101749', '2014-10-04', '2014-10-09', 'Olivia Shah', 'United States', 'Pasadena', 'California', 'Binders', 'Professional Presentation Binder', 171.29, 3, -6.42),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-149559,9/12/2014,9/13/2014,David Singh,United States,Long Beach,California,Furnishings,Eco Wall Shelf,12.96,2,6.22,,"('CA-2014-149559', '2014-09-12', '2014-09-13', 'David Singh', 'United States', 'Long Beach', 'California', 'Furnishings', 'Eco Wall Shelf', 12.96, 2, 6.22),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-149559,9/12/2014,9/13/2014,Pooja Shah,United States,Long Beach,California,Accessories,Adjustable Desk Organizer,22.18,2,10.87,,"('CA-2014-149559', '2014-09-12', '2014-09-13', 'Pooja Shah', 'United States', 'Long Beach', 'California', 'Accessories', 'Adjustable Desk Organizer', 22.18, 2, 10.87),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-149559,9/12/2014,9/13/2014,David Singh,United States,Long Beach,California,Machines,Deluxe Laminator,2054.27,8,256.78,,"('CA-2014-149559', '2014-09-12', '2014-09-13', 'David Singh', 'United States', 'Long Beach', 'California', 'Machines', 'Deluxe Laminator', 2054.27, 8, 256.78),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-137351,9/30/2011,10/4/2011,Emily Gupta,United States,Seattle,Washington,Furnishings,Portable Coat Rack,43.18,7,13.49,,"('CA-2011-137351', '2011-09-30', '2011-10-04', 'Emily Gupta', 'United States', 'Seattle', 'Washington', 'Furnishings', 'Portable Coat Rack', 43.18, 7, 13.49),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-148054,10/7/2014,10/12/2014,Aarav Khan,United States,Meridian,Idaho,Supplies,Smart Tape Roll,41.96,2,2.94,,"('CA-2014-148054', '2014-10-07', '2014-10-12', 'Aarav Khan', 'United States', 'Meridian', 'Idaho', 'Supplies', 'Smart Tape Roll', 41.96, 2, 2.94),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-148054,10/7/2014,10/12/2014,Sai Smith,United States,Meridian,Idaho,Bookcases,Slim 5-Shelf Bookcase,227.84,4,66.07,,"('CA-2014-148054', '2014-10-07', '2014-10-12', 'Sai Smith', 'United States', 'Meridian', 'Idaho', 'Bookcases', 'Slim 5-Shelf Bookcase', 227.84, 4, 66.07),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-148054,10/7/2014,10/12/2014,Michael Singh,United States,Meridian,Idaho,Tables,Portable Study Table,37.94,2,18.21,,"('CA-2014-148054', '2014-10-07', '2014-10-12', 'Michael Singh', 'United States', 'Meridian', 'Idaho', 'Tables', 'Portable Study Table', 37.94, 2, 18.21),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131492,10/20/2014,10/25/2014,Emily Singh,United States,San Francisco,California,Copiers,Modern Laser Copier,8.96,2,4.3,,"('CA-2014-131492', '2014-10-20', '2014-10-25', 'Emily Singh', 'United States', 'San Francisco', 'California', 'Copiers', 'Modern Laser Copier', 8.96, 2, 4.30),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131492,10/20/2014,10/25/2014,Neha Brown,United States,San Francisco,California,Bookcases,Adjustable Wood Bookcase,31.5,10,15.12,,"('CA-2014-131492', '2014-10-20', '2014-10-25', 'Neha Brown', 'United States', 'San Francisco', 'California', 'Bookcases', 'Adjustable Wood Bookcase', 31.50, 10, 15.12),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131492,10/20/2014,10/25/2014,Meera Smith,United States,San Francisco,California,Copiers,Classic Laser Copier,30.56,2,10.39,,"('CA-2014-131492', '2014-10-20', '2014-10-25', 'Meera Smith', 'United States', 'San Francisco', 'California', 'Copiers', 'Classic Laser Copier', 30.56, 2, 10.39),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131492,10/20/2014,10/25/2014,Amit Verma,United States,San Francisco,California,Copiers,Adjustable Digital Copier,24.37,2,-3.35,,"('CA-2014-131492', '2014-10-20', '2014-10-25', 'Amit Verma', 'United States', 'San Francisco', 'California', 'Copiers', 'Adjustable Digital Copier', 24.37, 2, -3.35),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-106859,3/14/2014,3/19/2014,Pooja Gupta,United States,Albuquerque,New Mexico,Machines,Deluxe Laminator,90.8,8,25.42,,"('CA-2014-106859', '2014-03-14', '2014-03-19', 'Pooja Gupta', 'United States', 'Albuquerque', 'New Mexico', 'Machines', 'Deluxe Laminator', 90.80, 8, 25.42),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-106859,3/14/2014,3/19/2014,Isha Davis,United States,Albuquerque,New Mexico,Supplies,Luxury Marker Set,140.74,8,49.26,,"('CA-2014-106859', '2014-03-14', '2014-03-19', 'Isha Davis', 'United States', 'Albuquerque', 'New Mexico', 'Supplies', 'Luxury Marker Set', 140.74, 8, 49.26),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-106859,3/14/2014,3/19/2014,Aarav Khan,United States,Albuquerque,New Mexico,Paper,Premium Copy Paper,214.95,5,88.13,,"('CA-2014-106859', '2014-03-14', '2014-03-19', 'Aarav Khan', 'United States', 'Albuquerque', 'New Mexico', 'Paper', 'Premium Copy Paper', 214.95, 5, 88.13),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-106859,3/14/2014,3/19/2014,Michael Singh,United States,Albuquerque,New Mexico,Supplies,Executive Calculator,45.36,7,21.77,,"('CA-2014-106859', '2014-03-14', '2014-03-19', 'Michael Singh', 'United States', 'Albuquerque', 'New Mexico', 'Supplies', 'Executive Calculator', 45.36, 7, 21.77),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-106859,3/14/2014,3/19/2014,Aarav Reddy,United States,Albuquerque,New Mexico,Appliances,Steel Electric Kettle,288.24,6,138.36,,"('CA-2014-106859', '2014-03-14', '2014-03-19', 'Aarav Reddy', 'United States', 'Albuquerque', 'New Mexico', 'Appliances', 'Steel Electric Kettle', 288.24, 6, 138.36),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-125206,1/3/2013,1/5/2013,Michael Roy,United States,Los Angeles,California,Art,Multi-Purpose Canvas Print,114.46,2,28.62,,"('CA-2013-125206', '2013-01-03', '2013-01-05', 'Michael Roy', 'United States', 'Los Angeles', 'California', 'Art', 'Multi-Purpose Canvas Print', 114.46, 2, 28.62),",,,,,,,,,,,,,,,,,,,,,,
CA-2012-126137,10/3/2012,10/8/2012,Aditya Reddy,United States,Los Angeles,California,Bookcases,Modern Corner Bookcase,120.67,2,18.45,,"('CA-2012-126137', '2012-10-03', '2012-10-08', 'Aditya Reddy', 'United States', 'Los Angeles', 'California', 'Bookcases', 'Modern Corner Bookcase', 120.67, 2, 18.45),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-104780,5/21/2011,5/25/2011,Amit Miller,United States,San Diego,California,Furnishings,Adjustable Floor Rug,31.84,8,10.51,,"('CA-2011-104780', '2011-05-21', '2011-05-25', 'Amit Miller', 'United States', 'San Diego', 'California', 'Furnishings', 'Adjustable Floor Rug', 31.84, 8, 10.51),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101182,9/5/2014,9/6/2014,Amit Gupta,United States,Apple Valley,California,Furnishings,Luxury Curtain Set,12.96,2,6.22,,"('CA-2014-101182', '2014-09-05', '2014-09-06', 'Amit Gupta', 'United States', 'Apple Valley', 'California', 'Furnishings', 'Luxury Curtain Set', 12.96, 2, 6.22),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-101182,9/5/2014,9/6/2014,Neha Brown,United States,Apple Valley,California,Art,Portable Watercolor Set,43.18,3,15.11,,"('CA-2014-101182', '2014-09-05', '2014-09-06', 'Neha Brown', 'United States', 'Apple Valley', 'California', 'Art', 'Portable Watercolor Set', 43.18, 3, 15.11),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Rohan Khan,United States,Seattle,Washington,Phones,Multi-Purpose Cordless Phone,837.6,3,62.82,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Rohan Khan', 'United States', 'Seattle', 'Washington', 'Phones', 'Multi-Purpose Cordless Phone', 837.60, 3, 62.82),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Riya Brown,United States,Seattle,Washington,Phones,Steel Screen Protector,135.9,5,63.87,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Riya Brown', 'United States', 'Seattle', 'Washington', 'Phones', 'Steel Screen Protector', 135.90, 5, 63.87),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Krishna Miller,United States,Seattle,Washington,Bookcases,Compact Wood Bookcase,34.68,6,16.99,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Krishna Miller', 'United States', 'Seattle', 'Washington', 'Bookcases', 'Compact Wood Bookcase', 34.68, 6, 16.99),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Ananya Shah,United States,Seattle,Washington,Phones,Budget Desk Phone,532.7,6,-39.95,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Ananya Shah', 'United States', 'Seattle', 'Washington', 'Phones', 'Budget Desk Phone', 532.70, 6, -39.95),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Neha Miller,United States,Seattle,Washington,Binders,Multi-Purpose Portfolio Binder,43.1,5,11.21,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Neha Miller', 'United States', 'Seattle', 'Washington', 'Binders', 'Multi-Purpose Portfolio Binder', 43.10, 5, 11.21),",,,,,,,,,,,,,,,,,,,,,,
CA-2013-150350,8/24/2013,8/31/2013,Olivia Shah,United States,Seattle,Washington,Storage,Multi-Purpose Storage Bin,15.88,4,0.16,,"('CA-2013-150350', '2013-08-24', '2013-08-31', 'Olivia Shah', 'United States', 'Seattle', 'Washington', 'Storage', 'Multi-Purpose Storage Bin', 15.88, 4, 0.16),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-136399,12/16/2011,12/17/2011,Aditya Smith,United States,Los Angeles,California,Appliances,Luxury Coffee Maker,44.46,2,14.67,,"('CA-2011-136399', '2011-12-16', '2011-12-17', 'Aditya Smith', 'United States', 'Los Angeles', 'California', 'Appliances', 'Luxury Coffee Maker', 44.46, 2, 14.67),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-136399,12/16/2011,12/17/2011,Rahul Shah,United States,Los Angeles,California,Copiers,Adjustable Compact Copier,241.57,2,18.12,,"('CA-2011-136399', '2011-12-16', '2011-12-17', 'Rahul Shah', 'United States', 'Los Angeles', 'California', 'Copiers', 'Adjustable Compact Copier', 241.57, 2, 18.12),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-136399,12/16/2011,12/17/2011,Isha Davis,United States,Los Angeles,California,Envelopes,Wireless Catalog Envelope,395,5,39.5,,"('CA-2011-136399', '2011-12-16', '2011-12-17', 'Isha Davis', 'United States', 'Los Angeles', 'California', 'Envelopes', 'Wireless Catalog Envelope', 395.00, 5, 39.50),",,,,,,,,,,,,,,,,,,,,,,
CA-2011-136399,12/16/2011,12/17/2011,David Nair,United States,Los Angeles,California,Paper,Executive Sticky Notes,627.17,4,70.56,,"('CA-2011-136399', '2011-12-16', '2011-12-17', 'David Nair', 'United States', 'Los Angeles', 'California', 'Paper', 'Executive Sticky Notes', 627.17, 4, 70.56),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131828,2/12/2014,2/14/2014,Vihaan Smith,United States,Seattle,Washington,Bookcases,Slim Corner Bookcase,963.14,4,108.35,,"('CA-2014-131828', '2014-02-12', '2014-02-14', 'Vihaan Smith', 'United States', 'Seattle', 'Washington', 'Bookcases', 'Slim Corner Bookcase', 963.14, 4, 108.35),",,,,,,,,,,,,,,,,,,,,,,
CA-2014-131828,2/12/2014,2/14/2014,Sneha Nair,United States,Seattle,Washington,Appliances,Executive Microwave,88.78,3,7.77,,"('CA-2014-131828', '2014-02-12', '2014-02-14', 'Sneha Nair', 'United States', 'Seattle', 'Washington', 'Appliances', 'Executive Microwave', 88.78, 3, 7.77),",,,,,,,,,,,,,,,,,,,,,,
